channel_id,video_id,video_url,title,published_at,duration,duration_seconds,tags,description,view_count,like_count,comment_count,has_ad_keywords,matched_ad_keywords,has_external_links,external_links_count,external_links,is_short
UCIIt69f5D44s2cdb9vXQNzA,Ueawndm7dEY,https://www.youtube.com/watch?v=Ueawndm7dEY,Автотест для Android на Kaspresso,2024-04-23 10:10:31+00:00,23m 7s,1387,[],🚀 В новом видео рассказываем как начать писать UI тесты и автотесты с помощью фреймворка Kaspresso.  🔑 Что вас ждет в этом видео: • Подробное руководство по написанию автотестов для Android-приложений. • Пример создания теста на примере проекта NoteApp. • Инструкции по использованию Kaspresso для повышения качества и надежности ваших тестов.  🔗 Полезные ссылки: • Проект NoteApp на GitHub: https://github.com/azamat87/NoteApp • Официальная страница Kaspresso: https://kasperskylab.github.io/Kaspresso/en/ • Наш канал в Telegram: telegram.me/loftblog • Мы в ВК: vk.com/loftblog  👍 Поддержите нас лайком!,2217,38,3,False,[],True,2,"['https://github.com/azamat87/NoteApp', 'https://kasperskylab.github.io/Kaspresso/en/']",False
UCIIt69f5D44s2cdb9vXQNzA,32iF1waTYig,https://www.youtube.com/watch?v=32iF1waTYig,Как построить и внедрить NLP модель,2024-04-01 15:29:59+00:00,30m 12s,1812,[],"В новым выпуске мы раскрываем секреты создания NLP-моделей. Это видео будет полезно для дата-саентистов, стремящихся улучшить свои навыки в построении и внедрении моделей NLP, а также для всех, кто увлечен этой темой.    🔑 Вас ждёт: • Разбор принципов работы и применения классификации текстов, чтобы вы могли лучше понять, как машины интерпретируют язык. • Подробное объяснение TF-IDF и его роли в понимании значимости слов в тексте. • Освещение передовых технологий, таких как LSTM (Long Short-Term Memory) и Embedding, для создания ещё более мощных моделей NLP.   👍 Поддержите нас лайком и поделитесь видео! Ваши реакции вдохновляют нас на создание новых видео :)",3532,33,1,False,[],False,0,[],False
UCIIt69f5D44s2cdb9vXQNzA,5DJhp3jDgX8,https://www.youtube.com/watch?v=5DJhp3jDgX8,"Алгоритмы области ""Динамическое программирование""",2024-03-25 10:47:18+00:00,52m 39s,3159,[],"В этом выпуске мы узнаем об одном из самых мощных и интересных методов в алгоритмической оптимизации - динамическое программирование.   🔑 Вас ожидает: • Рассказ о том, что такое динамическое программирование и зачем оно нужно в современной разработке. • После разберем, как применять динамическое программирование на практике с помощью Python. • Практические примеры кода, которые помогут закрепить теорию и улучшить ваши навыки программирования. • Ценные советы, которые ускорят ваше обучение и помогут глубже понять принципы динамического программирования.  🔗 Полезные ссылки: • Официальный сайт школы программирования: loftschool.com • Присоединяйтесь к нашему сообществу в Telegram: telegram.me/loftblog • Следите за обновлениями в нашей группе ВК: vk.com/loftblog  👍 Не забудьте поставить лайк и поделиться видео! Ваша поддержка и реакции мотивируют нас на создание новых и полезных видеороликов для всех, кто интересуется IT и программированием.",2428,90,1,False,[],False,0,[],False
UCIIt69f5D44s2cdb9vXQNzA,96PKxfahDWU,https://www.youtube.com/watch?v=96PKxfahDWU,"Как обеспечить прозрачность ""черного ящика""?",2024-03-15 04:53:50+00:00,27m 16s,1636,[],"В новом видео мы погружаемся в мир обработки естественного языка (NLP). Материал будет полезен дата-сайентистам и всем, кто заинтересован в интеграции NLP-моделей в свои проекты.  🔑 Вас ожидает: • Основы обработки естественного языка: от теории к практике • Как классифицировать тексты с использованием NLP • Введение в TF-IDF и его роль в понимании значимости слов в текстах • Понимание LSTM (Long Short-Term Memory) сетей для работы с последовательностями данных • Применение Embedding для повышения эффективности моделей NLP  🔗 Полезные ссылки: • Сайт школы loftschool.com • Мы в Telegram: telegram.me/loftblog • Мы в ВК: vk.com/loftblog  👍 Не забудьте поддержать нас лайком и подпиской! Ваши отзывы мотивируют нас на создание новых и интересных видео.",3597,17,0,False,[],False,0,[],False
UCIIt69f5D44s2cdb9vXQNzA,Uay71yVGBlc,https://www.youtube.com/watch?v=Uay71yVGBlc,Реализовать и внедрить собственную библиотеку в Python,2024-03-05 17:43:01+00:00,16m 38s,998,[],"В новом видео мы покажем, как создать свою уникальную библиотеку для работы с PostgreSQL в Python, используя asyncpg и интеграцию с FastAPI. Это практическое руководство откроет двери к эффективной и асинхронной работе с базами данных в проектах.  🔑 Что вас ждет: • Пошаговое создание собственной библиотеки на Python • Интеграция с PostgreSQL через asyncpg • Советы по использованию вашей библиотеки в проектах на FastAPI  🔗 Важные ссылки: • Как загрузить вашу библиотеку в pypi: https://twine.readthedocs.io/en/stable/ • Руководство по работе с Poetry: https://python-poetry.org/docs/ • Основы распространения пакетов в Python: https://packaging.python.org/en/latest/ • Ссылка на созданную библиотеку: https://github.com/konstantinberezindev/pg_connector  🔗 Полезные ссылки: • Сайт школы loftschool.com • Мы в Telegram: telegram.me/loftblog • Мы в ВК: vk.com/loftblog  👍 Не забудьте поддержать нас лайком!",11744,86,0,True,['ad'],True,4,"['https://twine.readthedocs.io/en/stable/', 'https://python-poetry.org/docs/', 'https://packaging.python.org/en/latest/', 'https://github.com/konstantinberezindev/pg_connector']",False
UCIIt69f5D44s2cdb9vXQNzA,oOV5uk-ajPE,https://www.youtube.com/watch?v=oOV5uk-ajPE,Готовим Nextjs к offline,2024-02-27 11:56:22+00:00,21m 45s,1305,[],В новом видео нашего блога мы рассмотрим веб-разработку с Next.js и научимся готовить приложения к работе в offline-режиме. Это необходимый навык для создания надёжных и доступных в любых условиях веб-приложений.  🔑 Что вас ждет: • Погружение в технологии offline-работы веб-приложений • Руководство по настройке Next.js для offline-использования • Практические советы и рекомендации по оптимизации вашего проекта  🔗 Полезные ссылки: • Проект Гоши на GitHub: https://github.com/georgeboozin/next-offline-project • Наш Telegram-канал: telegram.me/loftblog • Мы в ВК: vk.com/loftblog  👍 Не забудьте поддержать нас лайком и подпиской! Ваши отзывы мотивируют нас на создание новых и интересных видео.,10898,47,0,False,[],True,1,['https://github.com/georgeboozin/next-offline-project'],False
UCIIt69f5D44s2cdb9vXQNzA,oPTEcf-dXbQ,https://www.youtube.com/watch?v=oPTEcf-dXbQ,Сложность алгоритмов на примере Python,2024-02-21 13:26:58+00:00,17m 59s,1079,[],В этом видео мы разбираем сложность алгоритмов на практических примерах в Python — ключевой навык для новичков в кодинге.  🔑 Вас ждёт:  • Понятное объяснение сложности алгоритмов  • Практические примеры кода на Python  • Советы для ускорения вашего обучения  🔗 Полезные ссылки: • Сайт школы loftschool.com • Мы в Telegram: telegram.me/loftblog • Мы в ВК: vk.com/loftblog  👍 Поддержите нас лайком! Ваши реакции вдохновляют на новые видео.,1902,67,0,False,[],False,0,[],False
UCIIt69f5D44s2cdb9vXQNzA,d-vHzPAnIlQ,https://www.youtube.com/watch?v=d-vHzPAnIlQ,Урок #13. Адаптивный сайдбар // Анимации в Figma,2024-01-30 11:46:37+00:00,24m 58s,1498,[],"Данную анимацию можно использовать для презентации идеи или для презентации функциональности проекта.  Информация в видео: – Работа с иконками; – Анимация поиска; – Анимация текста.  Профессия ""UX/UI-дизайнер"": https://loftschool.com/professions/ux-ui-designer/  Исходники: https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=",1743,58,4,False,[],True,2,"['https://loftschool.com/professions/ux-ui-designer/', 'https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=']",False
UCIIt69f5D44s2cdb9vXQNzA,lRkIbVWcpg4,https://www.youtube.com/watch?v=lRkIbVWcpg4,Java Concurrency для начинающих: как работают потоки,2024-01-26 10:44:59+00:00,16m 58s,1018,[],"Видеоурок Java Concurrency – это руководство для начинающих, желающих освоить работу с потоками в Java. Основная цель видео – облегчить изучение темы многопоточности и дать понимание, как она используется на практике.   Автор видео: Яонис Павел, Senior Java Developer",13731,2431,7,False,[],False,0,[],False
UCIIt69f5D44s2cdb9vXQNzA,VJE-I7CT820,https://www.youtube.com/watch?v=VJE-I7CT820,Идемпотентный запрос // Backend Go,2024-01-24 10:22:14+00:00,16m 5s,965,[],"Идемпотентный запрос:  – В чем проблема?  – Пример архитектуры: создание рекламного события. – Реализация примера на Go.  Автор видео: Кирилл Парасотченко, backend-разработчик  Ссылки из видео:  – https://github.com/kirooha/adtech-simple-idempotency – https://www.youtube.com/watch?v=jguO3LuMchw",11278,576,0,True,['ad'],True,2,"['https://github.com/kirooha/adtech-simple-idempotency', 'https://www.youtube.com/watch?v=jguO3LuMchw']",False
UCIIt69f5D44s2cdb9vXQNzA,YvJdmirjOwk,https://www.youtube.com/watch?v=YvJdmirjOwk,Урок #12. Рекламная анимация // Анимации в Figma,2024-01-22 08:00:17+00:00,31m 34s,1894,[],"Данная анимация подойдет для социальных сетей или для оформления на Behance. – WOW-эффект; – Работа со слоями; – Работа со сценами; – Анимация текста; – Анимация интерфейса.  Профессия ""UX/UI-дизайнер"": https://loftschool.com/professions/ux-ui-designer/  Исходники: https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=",1260,42,2,False,[],True,2,"['https://loftschool.com/professions/ux-ui-designer/', 'https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=']",False
UCIIt69f5D44s2cdb9vXQNzA,xilr15UzOf4,https://www.youtube.com/watch?v=xilr15UzOf4,UX/UI-дизайнер: как обрести работу мечты и повысить зарплату в 7 раз,2024-01-16 10:22:20+00:00,42m 26s,2546,[],"00:00 - Сколько лет в профессии UX/UI-дизайнера 00:58 - Как начинался профессиональный путь 02:31 - На каком уровне нужно уметь рисовать 04:52 - Первые деньги в дизайне 05:30 - Графический дизайн и UX/UI дизайн: есть ли разница 07:02 - Первые собеседования 12:26 - Фигма как инструмент 16:33 - Что нужно для работы дизайнеру 17:28 - Рассказ о карьере. Сколько компаний пришлось сменить 18:42 - Как происходит смена работы 21:09 - Рост заработной платы 22:02 - О работе наставником 25:12 - Чему учат на курсе дизайна: или из хирургии в дизайн 27:02 - Нагрузка в обучении 29:13 - Насколько дизайнеру нужно знать код 33:47 - Аналитика в работе дизайнера 34:42 - Как проходит типичный рабочий день 36:48 - Работа удаленно в Тайланде 39:34 - ТОП 3 советов тем, кто хочет стать дизайнером  ООО ""Лофтскул"" ИНН 7806594200 erid:​ 2VtzqvsKjam https://loftschool.com/professions/ux-ui-designer?erid=2VtzqvsKjam  Ищите Диму здесь:  https://www.youtube.com/@kovaldn https://www.instagram.com/kovaldn  Профессия «UX/UI-дизайнер» в LoftSchool: https://loftschool.com/professions/ux-ui-designer/ Скидка по промокоду loft-dima",1867,46,3,True,"['промокод', 'скидка']",True,4,"['https://loftschool.com/professions/ux-ui-designer?erid=2VtzqvsKjam', 'https://www.youtube.com/@kovaldn', 'https://www.instagram.com/kovaldn', 'https://loftschool.com/professions/ux-ui-designer/']",False
UCIIt69f5D44s2cdb9vXQNzA,m2DK3CaMLV8,https://www.youtube.com/watch?v=m2DK3CaMLV8,Урок #11. Презентация проекта на Behance // Анимации в Figma,2024-01-11 11:27:02+00:00,21m 50s,1310,[],"С помощью подобной анимации можно презентовать проект на Behance.  План видеоурока: – Появление изображений; – Работа с фреймами; – Работа со сценами.  Профессия ""UX/UI-дизайнер"": https://loftschool.com/professions/ux-ui-designer/  Исходники: https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=",1932,50,3,False,[],True,2,"['https://loftschool.com/professions/ux-ui-designer/', 'https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=']",False
UCIIt69f5D44s2cdb9vXQNzA,jguO3LuMchw,https://www.youtube.com/watch?v=jguO3LuMchw,Запрос к внешнему сервису // Backend,2023-12-27 11:16:46+00:00,15m 37s,937,[],"В данном видео вы узнаете, как создать запрос к внешнему сервису на примере создания рекламной кампании.   Автор видео: Кирилл Парасотченко, Backend разработчик  Профессия Backend-разработчик в LoftSchool: https://loftschool.com/professions/backend-developer/  Ссылки из урока:  https://github.com/kirooha/adtech-simple https://github.com/golang-standards/project-layout/ https://github.com/vgarvardt/gue https://github.com/sqlc-dev/sqlc  #backend #рк #go",8270,47,1,True,['ad'],True,5,"['https://loftschool.com/professions/backend-developer/', 'https://github.com/kirooha/adtech-simple', 'https://github.com/golang-standards/project-layout/', 'https://github.com/vgarvardt/gue', 'https://github.com/sqlc-dev/sqlc']",False
UCIIt69f5D44s2cdb9vXQNzA,4IaqFHv00uI,https://www.youtube.com/watch?v=4IaqFHv00uI,Урок #10. Анимация билета // Анимации в Figma,2023-12-26 17:03:35+00:00,21m 33s,1293,[],"Такую идею можно использовать в продуктовом дизайне для тестирования идеи. Анимация добавляет интерактива с пользователем. – Короткие переходы/микросцены для создания плавной анимации; – Как проверить анимацию?  Профессия ""UX/UI-дизайнер"": https://loftschool.com/professions/ux-ui-designer/  Исходники: https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=",1230,36,1,False,[],True,2,"['https://loftschool.com/professions/ux-ui-designer/', 'https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=']",False
UCIIt69f5D44s2cdb9vXQNzA,GPvpGXoM6TY,https://www.youtube.com/watch?v=GPvpGXoM6TY,Как попасть в Сбер и стать веб-разработчиком,2023-12-21 09:08:06+00:00,47m 13s,2833,[],"В этом видео вы познакомитесь с Александром Акимовым, веб разработчиком в СБЕРе и наставником в школе онлайн обучения LoftSchool. Александр делится своей историей о карьере в IT, рассказывает, сколько времени у него прошло прежде, чем он начал зарабатывать на веб-разработке, и делится своим опытом поиска работы в этой области.  Александр также поделится своим опытом работы наставником в области edTech и объяснит, насколько выгоднее работать в IT отрасли по сравнению с другими сферами. Вы получите ТОП-5 рекомендаций по построению успешной карьеры в веб-разработке.  Кроме того, Александр дает полезные рекомендации по изучению основных и актуальных технологий веб-разработки, которые помогут вам стать настоящим профессионалом в своем деле. Это интервью – отличная возможность для тех, кто ищет вдохновение и практические советы по началу или развитию карьеры в IT!  00:00 - Приветствие 00:44 - Как давно в Сбер 01:21 - Начало карьеры 04:45 - Сколько времени нужно, чтобы зарабатывать на веб-разработке 06:30 - Поиск работы 09:24 - Как все устроено в МТС 12:01 - Израильско-американская рекламная компания 17:30 - Работа наставником в edTech 19:50 - Как попал в Сбер 22:38 - Работа наставником. Как ее пережить 27:11 - Что изучается на JavaScript 31:07 - Работа в Сбер 34:27 - Насколько выгоднее работать в IT 35:20 - Взрослые разработчики в Сбер 36:26 - Плюсы работы в Сбер 37:40 - Работа в команде 40:28 - ТОП-5 рекомендаций по построению карьеры в веб-разработке 44:07 - Рекомендации по изучению технологий  Javascript ООО ""Лофтскул"" ИНН 7806594200 erid:​ 2VtzqveDshs  https://loftschool.com/course/javascript/?erid=2VtzqveDshs по промокоду loft-dima тебя ждёт скидка  Разработка на HTML, CSS, JavaScript. Поиск работы. Коммерческая разработка в Сбере. Обучение в EPAM. Работа в MTС. Работа наставником в LoftSchool.   Телеграм Саши:  @AlexAkimov7   Ищите Диму здесь:  https://www.youtube.com/@kovaldn https://www.instagram.com/kovaldn",1629,29,6,True,"['промокод', 'скидка']",True,3,"['https://loftschool.com/course/javascript/?erid=2VtzqveDshs', 'https://www.youtube.com/@kovaldn', 'https://www.instagram.com/kovaldn']",False
UCIIt69f5D44s2cdb9vXQNzA,TjTSrZo-gTs,https://www.youtube.com/watch?v=TjTSrZo-gTs,Урок #9. Анимация ленты с фоном // Анимации в Figma,2023-12-19 12:47:23+00:00,27m 50s,1670,[],"Урок 9. Анимация ленты с фоном – Иконки навигации; – Hover-эффект; – Slow-анимация; – Smart animation; – Кадр-склейка для анимации слайдера; – Зацикленная анимация.  Скидка на профессию ""UX/UI-дизайнер"": https://loftschool.com/professions/ux-ui-designer/ Исходники: https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=",1272,28,4,True,['скидка'],True,2,"['https://loftschool.com/professions/ux-ui-designer/', 'https://www.figma.com/file/VivSnnH1GLmvyk3nDAvg3Z/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80-%D0%BA%D0%BB%D0%B0%D1%81%D1%81-%D0%BF%D0%BE-%D0%B0%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%B2-Figma-%D0%BE%D1%82-LoftSchool?type=design&node-id=0-1&mode=design&t=']",False
UCIIt69f5D44s2cdb9vXQNzA,QznaNRVdT-U,https://www.youtube.com/watch?v=QznaNRVdT-U,Урок #8. Слайдер с фотографиями // Анимации в Figma,2023-12-13 10:47:35+00:00,20m 9s,1209,[],"Профессия UX/UI-дизайнер в LoftSchool: https://loftschool.com/professions/ux-ui-designer/  Данный пример подойдет, чтобы продемонстрировать свое решение в портфолио или оформить кейс на Behance. – Анимация слайдера с фотографиями: раздвижные фотографии; – Анимация кнопки; – Анимация текста.",1217,50,2,False,[],True,1,['https://loftschool.com/professions/ux-ui-designer/'],False
UCIIt69f5D44s2cdb9vXQNzA,8zpQzeq-0Oo,https://www.youtube.com/watch?v=8zpQzeq-0Oo,Ариф Балаев. Как стать Фронтенд-разработчиком,2023-12-06 13:31:31+00:00,1h 3m 16s,3796,[],"Учись фронтенду у Арифа на курсах в Лофтскул! По промокоду loft-dima тебя ждёт скидка.   Курсы Арифа: https://loftschool.com/course/react/ https://loftschool.com/professions/frontend-for-beginners https://loftschool.com/professions/frontend-developer  Ищите Диму здесь:  https://www.youtube.com/@kovaldn https://www.instagram.com/kovaldn  ООО ""Лофтскул"" ИНН 7806594200 erid:​ 2VtzqurFFXP https://loftschool.com/professions/frontend-for-beginners/?erid=2VtzqurFFXP  0:00 - Приветствие 1:44 - Как попасть во Фронтенд-разработку 8:38 - Насколько хорошо нужно знать английский для прохождения собеседования и как его проверяют 11:35 - Есть ли в IT-компаниях доступ к бесплатным курсам по английскому 15:14 - Как хорошо вырасти в зарплате 20:15 - Являешься ли ты налоговым резидентом России. Легализация деятельности программиста 23:05 - Что удивило при смене компаний 26:27 - Моменты, когда со сменой работы, теряешь что-то ценное для себя 29:12 - Реалии удаленной работы 34:04 - Как сменить компанию. Правила прохождения собеседований 39:40 - Как Ариф узнал о LoftSchool 42:51 - Работа в LoftSchool наставником 46:22 - Курс React: чему на нем можно научиться 55:15 - Советы по обучению",1809,59,9,True,"['промокод', 'скидка']",True,6,"['https://loftschool.com/course/react/', 'https://loftschool.com/professions/frontend-for-beginners', 'https://loftschool.com/professions/frontend-developer', 'https://www.youtube.com/@kovaldn', 'https://www.instagram.com/kovaldn', 'https://loftschool.com/professions/frontend-for-beginners/?erid=2VtzqurFFXP']",False
UCIIt69f5D44s2cdb9vXQNzA,Zwj5lrEA6nA,https://www.youtube.com/watch?v=Zwj5lrEA6nA,Урок #7. Анимации в продуктовом дизайне // Анимации в Figma,2023-11-28 15:00:10+00:00,20m 51s,1251,[],"Встречайте новый бесплатный видеокурс ""Анимация в Figma"" от Антона Черного, главного преподавателя профессии UX/UI-дизайнер в LoftSchool.  Анимация в продуктовом дизайне – За что отвечает в компании продуктовый дизайнер? – Для чего используются Анимации в Figma в продуктовом дизайне?  Карта курса: https://goo.su/Ct1D9 Профессия «UX/UI-дизайнер в LoftSchool»: https://loftschool.com/professions/ux-ui-designer/",1421,55,1,False,[],True,2,"['https://goo.su/Ct1D9', 'https://loftschool.com/professions/ux-ui-designer/']",False
UCIIt69f5D44s2cdb9vXQNzA,6-qm0E9lHY4,https://www.youtube.com/watch?v=6-qm0E9lHY4,Урок #6. Вечный двигатель // Анимации в Figma,2023-11-23 14:00:08+00:00,13m 45s,825,[],"Встречайте новый бесплатный видеокурс ""Анимация в Figma"" от Антона Черного, главного преподавателя профессии UX/UI-дизайнер в LoftSchool.  Урок 6. Вечный двигатель – Вращение текста; – Плагин ARC; – Дочерние и родительские элементы; – Переиспользование компонентов; – Соединение нескольких анимаций.  Карта курса: https://goo.su/Ct1D9 Профессия «UX/UI-дизайнер в LoftSchool»: https://loftschool.com/professions/ux-ui-designer/",2029,56,2,False,[],True,2,"['https://goo.su/Ct1D9', 'https://loftschool.com/professions/ux-ui-designer/']",False
UCIIt69f5D44s2cdb9vXQNzA,EdfbXiwkwKQ,https://www.youtube.com/watch?v=EdfbXiwkwKQ,Как качать SOFT SKILLS с помощью искусственного интеллекта,2023-11-22 04:55:26+00:00,50m 30s,3030,[],"Что будет на мероприятии:  ⁃ Для развития каких Soft skills идеально подходит ИИ; ⁃ Какие ИИ подойдут; ⁃ Как моделировать диалог: примеры; ⁃ Лайфхаки, которые помогают учиться быстрее; ⁃ Примеры успешных кейсов.  Ссылка на презентацию: https://goo.su/UUkAG",2024,61,2,False,[],True,1,['https://goo.su/UUkAG'],False
UCIIt69f5D44s2cdb9vXQNzA,PFOa4JpQzXw,https://www.youtube.com/watch?v=PFOa4JpQzXw,Урок 5. Скролл в Figma // Анимации в Figma,2023-11-20 15:00:17+00:00,20m 54s,1254,[],"Встречайте новый бесплатный видеокурс ""Анимация в Figma"" от Антона Черного, главного преподавателя профессии UX/UI-дизайнер в LoftSchool.  Урок #5. Скролл в Figma Часть 5-1. Анимация слайдера – Слайдер для фотографий; – Plagin Unsplash; – Анимация слайдера – скролл в Figma; – Эффект рыбьего глаза.  Часть 5-2. Анимация мобильного приложения – Анимация для плеера; – Move/Scale; – Анимация On drag.  Карта курса: https://goo.su/Ct1D9 Профессия «UX/UI-дизайнер в LoftSchool»: https://loftschool.com/professions/ux-ui-designer/",2516,67,0,False,[],True,2,"['https://goo.su/Ct1D9', 'https://loftschool.com/professions/ux-ui-designer/']",False
UCIIt69f5D44s2cdb9vXQNzA,Ojnmv1whSw4,https://www.youtube.com/watch?v=Ojnmv1whSw4,Урок 4. Анимация мобильного меню // Анимации в Figma,2023-11-16 15:00:26+00:00,11m,660,[],"Встречайте новый бесплатный видеокурс ""Анимация в Figma"" от Антона Черного, главного преподавателя профессии UX/UI-дизайнер в LoftSchool.  Урок #4. Анимация мобильного меню – Содержание урока – Анимация меню: иконка гамбургер  Карта курса: https://goo.su/Ct1D9 Профессия «UX/UI-дизайнер в LoftSchool»: https://loftschool.com/professions/ux-ui-designer/",1911,62,5,False,[],True,2,"['https://goo.su/Ct1D9', 'https://loftschool.com/professions/ux-ui-designer/']",False
UCIIt69f5D44s2cdb9vXQNzA,W-XxCchbU3U,https://www.youtube.com/watch?v=W-XxCchbU3U,Урок 3. Анимация в Figma // Button in Figma (кнопка в Figma),2023-11-10 05:00:20+00:00,14m 9s,849,[],"Урок 3. Button in Figma – Как работать с исходниками; – Разница между Layout и Frame; – Создание кнопки (скругление, эффект тени); – Создание яркой анимации на кнопке.  Карта курса: https://goo.su/Ct1D9  Профессия «UX/UI-дизайнер» в LoftSchool: https://loftschool.com/professions/ux-ui-designer/",1882,62,4,False,[],True,2,"['https://goo.su/Ct1D9', 'https://loftschool.com/professions/ux-ui-designer/']",False
UCIIt69f5D44s2cdb9vXQNzA,ll2kuasqQ18,https://www.youtube.com/watch?v=ll2kuasqQ18,Урок 1-2. Дизайн в Figma//Smart animation (умная анимация),2023-11-09 12:55:09+00:00,32m 47s,1967,[],"Встречайте новый бесплатный видеокурс ""Анимация в Figma"" от Антона Черного, главного преподавателя профессии UX/UI-дизайнер в LoftSchool.  Если вы только начинаете путь дизайнера, этот курс поможет вам освоить азы анимаций в Figma, расширить ваш творческий потенциал и навыки. Если вы уже профессионал, вы изучите сложные техники анимации на курсе. На курсе вас ждет три уровня сложности: легкий, средний и сложный.  Вы узнаете: – Как применять различные эффекты анимации, когда и как их использовать в своих проектах. – Как успешно презентовать свои работы на Behance, тестировать идеи и совершенствовать свое портфолио.  Прокачаете свои навыки по созданию анимаций, чтобы ваши проекты вызывали целый вихрь эмоций и создавали тот самый WOW-эффект. Вас ждет работа с разнообразными элементами интерфейса, включая анимации кнопок, слайдеров, текста, изображений и многого другого.  Урок #1. Введение. Дизайн в Figma. – Как работать с курсом; – Уровни сложности; – Где можно применять полученные анимации.  Урок #2. Figma animation. – Smart Animation (умная анимация); – Почему важно следить за неймингом в анимациях; – Эффекты анимации в Figma.  Карта курса: https://goo.su/Ct1D9  Профессия «UX/UI-дизайнер в LoftSchool»: https://loftschool.com/professions/ux-ui-designer/",2889,96,5,False,[],True,2,"['https://goo.su/Ct1D9', 'https://loftschool.com/professions/ux-ui-designer/']",False
